date,channel,campaign_id,spend,impressions,clicks
2024-04-16,email,EMAIL_BRAND,375.99,11752,318
2024-04-17,google,GOOGLE_BRAND,98.4,8560,290
2024-04-17,facebook,FACEBOOK_BRAND,934.79,14584,
2024-04-17,instagram,INSTAGRAM_BRAND,8.66,1706,48
2024-04-17,email,EMAIL_BRAND,437.1,8545,572
2024-04-18,google,GOOGLE_BRAND,152.58,3077,160
2024-04-18,facebook,FACEBOOK_BRAND,207.11,10800,859
2024-04-18,instagram,INSTAGRAM_BRAND,435.23,15174,988
2024-04-18,email,EMAIL_BRAND,149.59,15202,604
2024-04-19,google,GOOGLE_BRAND,8.88,501,14
2024-04-19,facebook,FACEBOOK_BRAND,192.22,13063,631
2024-04-19,instagram,INSTAGRAM_BRAND,566.06,,481
2024-04-19,email,EMAIL_BRAND,25.46,2721,79
2024-04-20,google,GOOGLE_BRAND,768.52,19317,1145
2024-04-20,facebook,FACEBOOK_BRAND,753.63,16267,937
2024-04-20,instagram,INSTAGRAM_BRAND,29.79,2295,79
2024-04-20,email,EMAIL_BRAND,547.47,16377,516
2024-04-21,google,GOOGLE_BRAND,636.19,15369,942
2024-04-21,facebook,FACEBOOK_BRAND,23.2,4700,47
2024-04-21,instagram,INSTAGRAM_BRAND,170.77,5955,441
2024-04-21,email,EMAIL_BRAND,141.2,3189,151
2024-04-22,google,GOOGLE_BRAND,182.71,16782,730
2024-04-22,facebook,FACEBOOK_BRAND,155.28,17063,976
2024-04-22,instagram,INSTAGRAM_BRAND,647.23,14210,910
2024-04-22,email,EMAIL_BRAND,609.12,17776,1143
2024-04-23,google,GOOGLE_BRAND,307.03,11243,382
2024-04-23,facebook,FACEBOOK_BRAND,258.5,2989,221
2024-04-23,instagram,INSTAGRAM_BRAND,1409.5,17500,1203
2024-04-23,email,EMAIL_BRAND,57.8,6326,158
2024-04-24,google,GOOGLE_BRAND,342.12,19241,315
2024-04-24,facebook,FACEBOOK_BRAND,109.91,17961,261
2024-04-24,instagram,INSTAGRAM_BRAND,61.71,6170,196
2024-04-24,email,EMAIL_BRAND,687.0,8435,661
2024-04-25,google,GOOGLE_BRAND,36.87,2574,118
2024-04-25,facebook,FACEBOOK_BRAND,149.88,10190,618
2024-04-25,instagram,INSTAGRAM_BRAND,60.56,12376,293
2024-04-25,email,EMAIL_BRAND,202.24,10569,325
2024-04-26,google,GOOGLE_BRAND,117.98,2054,109
2024-04-26,facebook,FACEBOOK_BRAND,200.84,10751,348
2024-04-26,instagram,INSTAGRAM_BRAND,371.75,10508,344
2024-04-26,email,EMAIL_BRAND,193.27,19866,335
2024-04-27,google,GOOGLE_BRAND,35.88,5503,76
2024-04-27,facebook,FACEBOOK_BRAND,51.49,3874,44
2024-04-27,instagram,INSTAGRAM_BRAND,187.45,12969,756
2024-04-27,email,EMAIL_BRAND,307.86,17750,968
2024-04-28,google,GOOGLE_BRAND,364.54,18048,359
2024-04-28,facebook,FACEBOOK_BRAND,482.12,16858,588
2024-04-28,instagram,INSTAGRAM_BRAND,1421.98,19127,1234
2024-04-28,email,EMAIL_BRAND,1136.07,,1271
2024-04-29,google,GOOGLE_BRAND,232.52,5059,285
2024-04-29,facebook,FACEBOOK_BRAND,217.92,4743,299
2024-04-29,instagram,INSTAGRAM_BRAND,15.73,1499,19
2024-04-29,email,EMAIL_BRAND,426.8,16665,1024
2024-04-30,google,GOOGLE_BRAND,96.77,11957,193
2024-04-30,facebook,FACEBOOK_BRAND,1232.29,17268,1241
2024-04-30,instagram,INSTAGRAM_BRAND,657.57,17408,660
2024-04-30,email,EMAIL_BRAND,107.87,6461,183
2024-05-01,google,GOOGLE_SPRING24,668.12,15283,1174
2024-05-01,facebook,FACEBOOK_SPRING24,240.5,19491,226
2024-05-01,instagram,INSTAGRAM_SPRING24,531.78,11329,458
2024-05-01,email,EMAIL_SPRING24,317.46,11288,608
2024-05-02,google,GOOGLE_SPRING24,559.75,17894,816
2024-05-02,facebook,FACEBOOK_SPRING24,69.85,8287,125
2024-05-02,instagram,INSTAGRAM_SPRING24,60.27,5023,346
2024-05-02,email,EMAIL_SPRING24,53.3,6841,334
2024-05-03,google,GOOGLE_SPRING24,258.85,,1108
2024-05-03,facebook,FACEBOOK_SPRING24,228.45,7293,241
2024-05-03,instagram,INSTAGRAM_SPRING24,498.97,11072,676
2024-05-03,email,EMAIL_SPRING24,329.31,19804,1184
2024-05-04,google,GOOGLE_SPRING24,199.07,12351,325
2024-05-04,facebook,FACEBOOK_SPRING24,492.95,13896,600
2024-05-04,instagram,INSTAGRAM_SPRING24,595.94,13405,597
2024-05-04,email,EMAIL_SPRING24,649.45,17825,1111
2024-05-05,google,GOOGLE_SPRING24,772.82,19931,1442
2024-05-05,facebook,FACEBOOK_SPRING24,85.91,,266
2024-05-05,instagram,INSTAGRAM_SPRING24,183.08,17766,449
2024-05-05,email,EMAIL_SPRING24,427.69,11734,468
2024-05-06,google,GOOGLE_SPRING24,515.58,13918,761
2024-05-06,facebook,FACEBOOK_SPRING24,550.95,18576,470
2024-05-06,instagram,INSTAGRAM_SPRING24,125.06,16062,536
2024-05-06,email,EMAIL_SPRING24,698.63,11063,805
2024-05-07,google,GOOGLE_SPRING24,663.63,16980,1001
2024-05-07,facebook,FACEBOOK_SPRING24,70.18,2609,154
2024-05-07,instagram,INSTAGRAM_SPRING24,110.11,5627,225
2024-05-07,email,EMAIL_SPRING24,331.41,16655,661
2024-05-08,google,GOOGLE_SPRING24,176.1,2857,182
2024-05-08,facebook,FACEBOOK_SPRING24,419.87,,702
2024-05-08,instagram,INSTAGRAM_SPRING24,758.58,19037,1463
2024-05-08,email,EMAIL_SPRING24,899.33,13476,874
2024-05-09,google,GOOGLE_SPRING24,54.71,5586,123
2024-05-09,facebook,FACEBOOK_SPRING24,199.65,7544,236
2024-05-09,instagram,INSTAGRAM_SPRING24,984.2,19103,1031
2024-05-09,email,EMAIL_SPRING24,583.41,17085,1331
2024-05-10,google,GOOGLE_SPRING24,9.42,664,9
2024-05-10,facebook,FACEBOOK_SPRING24,799.43,17768,674
2024-05-10,instagram,INSTAGRAM_SPRING24,61.46,9431,369
2024-05-10,email,EMAIL_SPRING24,280.38,14833,651
2024-05-11,google,GOOGLE_SPRING24,44.91,5014,224
2024-05-11,facebook,FACEBOOK_SPRING24,119.3,10294,552
2024-05-11,instagram,INSTAGRAM_SPRING24,425.88,11936,460
2024-05-11,email,EMAIL_SPRING24,9.83,1895,41
2024-05-12,google,GOOGLE_SPRING24,393.12,7627,373
2024-05-12,facebook,FACEBOOK_SPRING24,404.0,18490,364
2024-05-12,instagram,INSTAGRAM_SPRING24,393.59,12649,
2024-05-12,email,EMAIL_SPRING24,1017.66,18888,994
2024-05-13,google,GOOGLE_SPRING24,1263.33,18934,1113
2024-05-13,facebook,FACEBOOK_SPRING24,139.73,12634,186
2024-05-13,instagram,INSTAGRAM_SPRING24,170.3,5913,199
2024-05-13,email,EMAIL_SPRING24,1049.38,17539,1107
2024-05-14,google,GOOGLE_SPRING24,288.23,16093,467
2024-05-14,facebook,FACEBOOK_SPRING24,39.2,1702,74
2024-05-14,instagram,INSTAGRAM_SPRING24,190.37,7389,404
2024-05-14,email,EMAIL_SPRING24,300.05,16642,285
2024-05-15,google,GOOGLE_SPRING24,16.73,587,39
2024-05-15,facebook,FACEBOOK_SPRING24,69.46,8396,259
2024-05-15,instagram,INSTAGRAM_SPRING24,32.36,2169,122
2024-05-15,email,EMAIL_SPRING24,404.01,7994,508
2024-05-16,google,GOOGLE_SPRING24,350.68,9098,533
2024-05-16,facebook,FACEBOOK_SPRING24,236.6,16899,567
2024-05-16,instagram,INSTAGRAM_SPRING24,293.42,16484,521
2024-05-16,email,EMAIL_SPRING24,233.93,10791,222
2024-05-17,google,GOOGLE_SPRING24,62.62,1078,73
2024-05-17,facebook,FACEBOOK_SPRING24,375.4,10376,708
2024-05-17,instagram,INSTAGRAM_SPRING24,402.38,5591,364
2024-05-17,email,EMAIL_SPRING24,105.67,6837,264
2024-05-18,google,GOOGLE_SPRING24,198.82,10394,427
2024-05-18,facebook,FACEBOOK_SPRING24,205.17,15068,818
2024-05-18,instagram,INSTAGRAM_SPRING24,187.51,8546,668
2024-05-18,email,EMAIL_SPRING24,32.47,1867,86
2024-05-19,google,GOOGLE_SPRING24,5.48,1715,
2024-05-19,facebook,FACEBOOK_SPRING24,461.01,15577,535
2024-05-19,instagram,INSTAGRAM_SPRING24,79.13,1655,125
2024-05-19,email,EMAIL_SPRING24,572.06,18292,736
2024-05-20,google,GOOGLE_SPRING24,311.08,13537,991
2024-05-20,facebook,FACEBOOK_SPRING24,446.02,8244,465
2024-05-20,instagram,INSTAGRAM_SPRING24,107.71,8691,301
2024-05-20,email,EMAIL_SPRING24,557.33,12166,720
2024-05-21,google,GOOGLE_SPRING24,372.02,17997,858
2024-05-21,facebook,FACEBOOK_SPRING24,198.17,3988,250
2024-05-21,instagram,INSTAGRAM_SPRING24,187.1,10654,229
2024-05-21,email,EMAIL_SPRING24,225.37,7873,251
2024-05-22,google,GOOGLE_SPRING24,84.13,2549,195
2024-05-22,facebook,FACEBOOK_SPRING24,53.27,860,48
2024-05-22,instagram,INSTAGRAM_SPRING24,755.75,14818,1023
2024-05-22,email,EMAIL_SPRING24,316.87,11729,266
2024-05-23,google,GOOGLE_SPRING24,1351.88,19875,1514
2024-05-23,facebook,FACEBOOK_SPRING24,747.44,17640,658
2024-05-23,instagram,INSTAGRAM_SPRING24,147.67,6926,455
2024-05-23,email,EMAIL_SPRING24,89.72,5712,379
2024-05-24,google,GOOGLE_SPRING24,385.58,19099,1268
2024-05-24,facebook,FACEBOOK_SPRING24,194.0,10935,454
2024-05-24,instagram,INSTAGRAM_SPRING24,148.03,7537,170
2024-05-24,email,EMAIL_SPRING24,283.52,17564,295
2024-05-25,google,GOOGLE_SPRING24,103.06,11726,
2024-05-25,facebook,FACEBOOK_SPRING24,85.0,11579,232
2024-05-25,instagram,INSTAGRAM_SPRING24,515.72,19935,501
2024-05-25,email,EMAIL_SPRING24,517.48,18098,1167
2024-05-26,google,GOOGLE_SPRING24,121.2,4909,106
2024-05-26,facebook,FACEBOOK_SPRING24,67.62,11105,318
2024-05-26,instagram,INSTAGRAM_SPRING24,,7284,537
2024-05-26,email,EMAIL_SPRING24,281.87,,429
2024-05-27,google,GOOGLE_SPRING24,773.3,16332,661
2024-05-27,facebook,FACEBOOK_SPRING24,76.38,12728,129
2024-05-27,instagram,INSTAGRAM_SPRING24,341.69,6579,507
2024-05-27,email,EMAIL_SPRING24,554.98,13435,661
2024-05-28,google,GOOGLE_SPRING24,50.92,1965,50
2024-05-28,facebook,FACEBOOK_SPRING24,228.93,13627,381
2024-05-28,instagram,INSTAGRAM_SPRING24,60.58,1712,55
2024-05-28,email,EMAIL_SPRING24,426.87,8697,571
2024-05-29,google,GOOGLE_SPRING24,7.47,1006,26
2024-05-29,facebook,FACEBOOK_SPRING24,246.56,15266,882
2024-05-29,instagram,INSTAGRAM_SPRING24,103.8,3771,87
2024-05-29,email,EMAIL_SPRING24,125.93,15650,460
2024-05-30,google,GOOGLE_SPRING24,800.26,13540,825
2024-05-30,facebook,FACEBOOK_SPRING24,67.19,5107,113
2024-05-30,instagram,INSTAGRAM_SPRING24,707.26,17213,720
2024-05-30,email,EMAIL_SPRING24,230.31,8099,193
2024-05-31,google,GOOGLE_SPRING24,314.63,6795,392
2024-05-31,facebook,FACEBOOK_SPRING24,508.83,11191,778
2024-05-31,instagram,INSTAGRAM_SPRING24,234.31,11810,219
2024-05-31,email,EMAIL_SPRING24,49.7,3397,69
2024-06-01,google,GOOGLE_SUMMER24,,19600,1165
2024-06-01,facebook,FACEBOOK_SUMMER24,293.73,15369,261
2024-06-01,instagram,INSTAGRAM_SUMMER24,35.79,1570,53
2024-06-01,email,EMAIL_SUMMER24,147.96,4745,131
2024-06-02,google,GOOGLE_SUMMER24,165.64,8802,421
2024-06-02,facebook,FACEBOOK_SUMMER24,253.37,8333,344
2024-06-02,instagram,INSTAGRAM_SUMMER24,609.96,13728,576
2024-06-02,email,EMAIL_SUMMER24,283.57,7854,249
2024-06-03,google,GOOGLE_SUMMER24,752.06,15410,883
2024-06-03,facebook,FACEBOOK_SUMMER24,41.81,8244,108
2024-06-03,instagram,INSTAGRAM_SUMMER24,479.82,15284,509
2024-06-03,email,EMAIL_SUMMER24,31.72,11650,211
2024-06-04,google,GOOGLE_SUMMER24,657.22,19723,616
2024-06-04,facebook,FACEBOOK_SUMMER24,,18240,300
2024-06-04,instagram,INSTAGRAM_SUMMER24,171.84,16348,222
2024-06-04,email,EMAIL_SUMMER24,544.55,19496,1174
2024-06-05,google,GOOGLE_SUMMER24,113.32,2178,95
2024-06-05,facebook,FACEBOOK_SUMMER24,296.15,10000,571
2024-06-05,instagram,INSTAGRAM_SUMMER24,177.05,15439,318
2024-06-05,email,EMAIL_SUMMER24,62.24,1310,82
2024-06-06,google,GOOGLE_SUMMER24,,17815,1248
2024-06-06,facebook,FACEBOOK_SUMMER24,553.9,6463,481
2024-06-06,instagram,INSTAGRAM_SUMMER24,352.43,4832,363
2024-06-06,email,EMAIL_SUMMER24,659.86,14941,1080
2024-06-07,google,GOOGLE_SUMMER24,964.83,19161,949
2024-06-07,facebook,FACEBOOK_SUMMER24,465.2,6520,466
2024-06-07,instagram,INSTAGRAM_SUMMER24,165.77,2307,175
2024-06-07,email,EMAIL_SUMMER24,264.93,14244,314
2024-06-08,google,GOOGLE_SUMMER24,57.99,6002,180
2024-06-08,facebook,FACEBOOK_SUMMER24,99.95,5189,130
2024-06-08,instagram,INSTAGRAM_SUMMER24,990.85,13644,914
2024-06-08,email,EMAIL_SUMMER24,,8973,534
2024-06-09,google,GOOGLE_SUMMER24,162.92,6749,228
2024-06-09,facebook,FACEBOOK_SUMMER24,34.22,3460,67
2024-06-09,instagram,INSTAGRAM_SUMMER24,392.18,13035,916
2024-06-09,email,EMAIL_SUMMER24,892.66,17923,780
2024-06-10,google,GOOGLE_SUMMER24,476.09,17548,1137
2024-06-10,facebook,FACEBOOK_SUMMER24,578.42,17847,1180
2024-06-10,instagram,INSTAGRAM_SUMMER24,169.42,4825,171
2024-06-10,email,EMAIL_SUMMER24,1011.47,18543,873
2024-06-11,google,GOOGLE_SUMMER24,554.73,7993,483
2024-06-11,facebook,FACEBOOK_SUMMER24,219.95,16246,201
2024-06-11,instagram,INSTAGRAM_SUMMER24,1182.39,13649,1057
2024-06-11,email,EMAIL_SUMMER24,903.4,18192,1214
2024-06-12,google,GOOGLE_SUMMER24,400.91,16787,406
2024-06-12,facebook,FACEBOOK_SUMMER24,390.91,19092,675
2024-06-12,instagram,INSTAGRAM_SUMMER24,338.37,19421,727
2024-06-12,email,EMAIL_SUMMER24,,18257,894
2024-06-13,google,GOOGLE_SUMMER24,142.39,6358,298
2024-06-13,facebook,FACEBOOK_SUMMER24,,5717,349
2024-06-13,instagram,INSTAGRAM_SUMMER24,158.84,10250,365
2024-06-13,email,EMAIL_SUMMER24,40.05,2733,37
2024-06-14,google,GOOGLE_SUMMER24,36.63,1086,70
2024-06-14,facebook,FACEBOOK_SUMMER24,42.5,9536,209
2024-06-14,instagram,INSTAGRAM_SUMMER24,256.32,11695,
2024-06-14,email,EMAIL_SUMMER24,386.15,12704,578
2024-06-15,google,GOOGLE_SUMMER24,172.58,18027,1072
2024-06-15,facebook,FACEBOOK_SUMMER24,368.47,15095,1184
2024-06-15,instagram,INSTAGRAM_SUMMER24,540.44,17917,608
2024-06-15,email,EMAIL_SUMMER24,87.76,1951,118
2024-06-16,google,GOOGLE_SUMMER24,16.28,4833,57
2024-06-16,facebook,FACEBOOK_SUMMER24,358.55,18927,394
2024-06-16,instagram,INSTAGRAM_SUMMER24,121.46,19017,789
2024-06-16,email,EMAIL_SUMMER24,558.93,16117,821
2024-06-17,google,GOOGLE_SUMMER24,940.02,12688,939
2024-06-17,facebook,FACEBOOK_SUMMER24,186.03,15036,238
2024-06-17,instagram,INSTAGRAM_SUMMER24,510.3,15556,485
2024-06-17,email,EMAIL_SUMMER24,325.05,10298,507
2024-06-18,google,GOOGLE_SUMMER24,426.88,11832,616
2024-06-18,facebook,FACEBOOK_SUMMER24,1729.53,19345,1483
2024-06-18,instagram,INSTAGRAM_SUMMER24,556.14,14729,877
2024-06-18,email,EMAIL_SUMMER24,269.38,10517,250
2024-06-19,google,GOOGLE_SUMMER24,422.36,16733,360
2024-06-19,facebook,FACEBOOK_SUMMER24,903.04,13807,865
2024-06-19,instagram,INSTAGRAM_SUMMER24,103.23,1909,130
2024-06-19,email,EMAIL_SUMMER24,818.63,17996,995
2024-06-20,google,GOOGLE_SUMMER24,105.22,,116
2024-06-20,facebook,FACEBOOK_SUMMER24,345.44,12110,530
2024-06-20,instagram,INSTAGRAM_SUMMER24,39.93,5035,94
2024-06-20,email,EMAIL_SUMMER24,104.33,8067,110
2024-06-21,google,GOOGLE_SUMMER24,153.56,2421,178
2024-06-21,facebook,FACEBOOK_SUMMER24,90.7,4224,264
2024-06-21,instagram,INSTAGRAM_SUMMER24,633.67,16600,1281
2024-06-21,email,EMAIL_SUMMER24,34.71,2655,123
2024-06-22,google,GOOGLE_SUMMER24,612.91,17784,1404
2024-06-22,facebook,FACEBOOK_SUMMER24,669.88,8441,577
2024-06-22,instagram,INSTAGRAM_SUMMER24,682.23,14113,1041
2024-06-22,email,EMAIL_SUMMER24,104.23,8665,610
2024-06-23,google,GOOGLE_SUMMER24,427.04,,441
2024-06-23,facebook,FACEBOOK_SUMMER24,45.17,5194,271
2024-06-23,instagram,INSTAGRAM_SUMMER24,411.34,10350,713
2024-06-23,email,EMAIL_SUMMER24,284.62,15298,691
2024-06-24,google,GOOGLE_SUMMER24,59.63,2220,133
2024-06-24,facebook,FACEBOOK_SUMMER24,295.29,5205,315
2024-06-24,instagram,INSTAGRAM_SUMMER24,272.42,9270,706
2024-06-24,email,EMAIL_SUMMER24,306.96,13615,696
2024-06-25,google,GOOGLE_SUMMER24,371.17,6503,425
2024-06-25,facebook,FACEBOOK_SUMMER24,197.05,11456,480
2024-06-25,instagram,INSTAGRAM_SUMMER24,63.58,8569,97
2024-06-25,email,EMAIL_SUMMER24,117.32,7322,99
2024-06-26,google,GOOGLE_SUMMER24,719.86,10104,637
2024-06-26,facebook,FACEBOOK_SUMMER24,131.64,15528,326
2024-06-26,instagram,INSTAGRAM_SUMMER24,39.49,2079,39
2024-06-26,email,EMAIL_SUMMER24,63.97,3441,122
2024-06-27,google,GOOGLE_SUMMER24,443.36,9241,502
2024-06-27,facebook,FACEBOOK_SUMMER24,441.9,10302,785
2024-06-27,instagram,INSTAGRAM_SUMMER24,255.61,12698,887
2024-06-27,email,EMAIL_SUMMER24,240.59,16435,1050
2024-06-28,google,GOOGLE_SUMMER24,447.0,11813,865
2024-06-28,facebook,FACEBOOK_SUMMER24,777.57,8820,663
2024-06-28,instagram,INSTAGRAM_SUMMER24,564.2,16792,1176
2024-06-28,email,EMAIL_SUMMER24,320.73,14663,965
2024-06-29,google,GOOGLE_SUMMER24,390.05,13921,378
2024-06-29,facebook,FACEBOOK_SUMMER24,178.06,2939,167
2024-06-29,instagram,INSTAGRAM_SUMMER24,42.33,8280,265
2024-06-29,email,EMAIL_SUMMER24,42.99,10745,138
2024-06-30,google,GOOGLE_SUMMER24,410.17,12247,694
2024-06-30,facebook,FACEBOOK_SUMMER24,262.36,7570,442
2024-06-30,instagram,INSTAGRAM_SUMMER24,49.48,19926,252
2024-06-30,email,EMAIL_SUMMER24,232.59,3647,253
2024-07-01,google,GOOGLE_WELCOME,591.89,16911,828
2024-07-01,facebook,FACEBOOK_WELCOME,413.04,13303,744
2024-07-01,instagram,INSTAGRAM_WELCOME,526.49,17154,739
2024-07-01,email,EMAIL_WELCOME,212.49,14277,1073
2024-07-02,google,GOOGLE_WELCOME,861.48,11446,910
2024-07-02,facebook,FACEBOOK_WELCOME,143.03,17670,219
2024-07-02,instagram,INSTAGRAM_WELCOME,283.78,18652,333
2024-07-02,email,EMAIL_WELCOME,,15511,383
2024-07-03,google,GOOGLE_WELCOME,42.52,1443,111
2024-07-03,facebook,FACEBOOK_WELCOME,846.38,17553,1109
2024-07-03,instagram,INSTAGRAM_WELCOME,732.0,11859,929
2024-07-03,email,EMAIL_WELCOME,427.69,13198,576
2024-07-04,google,GOOGLE_WELCOME,130.42,14192,588
2024-07-04,facebook,FACEBOOK_WELCOME,67.34,3252,129
2024-07-04,instagram,INSTAGRAM_WELCOME,157.07,13678,335
2024-07-04,email,EMAIL_WELCOME,,14881,367
2024-07-05,google,GOOGLE_WELCOME,447.62,11841,473
2024-07-05,facebook,FACEBOOK_WELCOME,181.04,16297,1069
2024-07-05,instagram,INSTAGRAM_WELCOME,276.99,16262,285
2024-07-05,email,EMAIL_WELCOME,151.49,16244,928
2024-07-06,google,GOOGLE_WELCOME,446.39,12786,982
2024-07-06,facebook,FACEBOOK_WELCOME,95.48,10192,522
2024-07-06,instagram,INSTAGRAM_WELCOME,1514.32,19706,1463
2024-07-06,email,EMAIL_WELCOME,249.8,8262,383
2024-07-07,google,GOOGLE_WELCOME,450.49,7125,469
2024-07-07,facebook,FACEBOOK_WELCOME,3.74,1401,16
2024-07-07,instagram,INSTAGRAM_WELCOME,415.77,7906,624
2024-07-07,email,EMAIL_WELCOME,783.88,19116,949
2024-07-08,google,GOOGLE_WELCOME,169.18,5500,252
2024-07-08,facebook,FACEBOOK_WELCOME,135.49,12872,269
2024-07-08,instagram,INSTAGRAM_WELCOME,5.36,636,13
2024-07-08,email,EMAIL_WELCOME,298.94,12698,466
2024-07-09,google,GOOGLE_WELCOME,102.11,12277,190
2024-07-09,facebook,FACEBOOK_WELCOME,393.05,17427,
2024-07-09,instagram,INSTAGRAM_WELCOME,64.51,2775,107
2024-07-09,email,EMAIL_WELCOME,254.94,7627,385
2024-07-10,google,GOOGLE_WELCOME,44.61,1602,81
2024-07-10,facebook,FACEBOOK_WELCOME,716.45,13309,702
2024-07-10,instagram,INSTAGRAM_WELCOME,65.53,10426,217
2024-07-10,email,EMAIL_WELCOME,426.71,8726,415
2024-07-11,google,GOOGLE_WELCOME,160.96,8190,346
2024-07-11,facebook,FACEBOOK_WELCOME,55.49,4100,303
2024-07-11,instagram,INSTAGRAM_WELCOME,326.45,4490,334
2024-07-11,email,EMAIL_WELCOME,4.57,709,26
2024-07-12,google,GOOGLE_WELCOME,784.39,16928,842
2024-07-12,facebook,FACEBOOK_WELCOME,293.1,4602,282
2024-07-12,instagram,INSTAGRAM_WELCOME,368.67,10454,636
2024-07-12,email,EMAIL_WELCOME,11.62,1983,50
2024-07-13,google,GOOGLE_WELCOME,376.61,4132,
2024-07-13,facebook,FACEBOOK_WELCOME,768.46,11700,871
2024-07-13,instagram,INSTAGRAM_WELCOME,532.7,19742,1121
2024-07-13,email,EMAIL_WELCOME,1174.48,19260,1196
2024-07-14,google,GOOGLE_WELCOME,388.78,10196,573
2024-07-14,facebook,FACEBOOK_WELCOME,316.47,9107,607
2024-07-14,instagram,INSTAGRAM_WELCOME,195.07,5496,231
2024-07-14,email,EMAIL_WELCOME,41.31,9272,110
2024-07-15,google,GOOGLE_WELCOME,1206.6,19525,1033
2024-07-15,facebook,FACEBOOK_WELCOME,133.39,3991,237
2024-07-15,instagram,INSTAGRAM_WELCOME,238.93,,1065
2024-07-15,email,EMAIL_WELCOME,599.37,15275,527
